"Dia","Mes","Ano","Estado","Comunidad","Sitio","Latitud","Longitud","Habitat","Zona","TipoProteccion","ANP","BuzoMonitor","HoraInicial","ProfundidadInicial","ProfundidadFinal","Temperatura","Visibilidad","Corriente","Transecto","Genero","Especie","GeneroEspecie","Sexo","Talla","ClaseTalla","Abundancia","RC"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Haemulon","sciurus","Haemulon sciurus",NA,18,NA,-8,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,19,NA,-6.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,31,NA,-6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Hoplopagrus","guentherii","Hoplopagrus guentherii",NA,37,NA,-7.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Muraena","lentiginosa","Muraena lentiginosa",NA,15,NA,-8.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Muraena","lentiginosa","Muraena lentiginosa",NA,18,NA,-18,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Muraena","lentiginosa","Muraena lentiginosa",NA,19,NA,-6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Muraena","lentiginosa","Muraena lentiginosa",NA,20,NA,-5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,23,NA,-4,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,25,NA,-6.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,26,NA,-6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,37,NA,-4.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,41,NA,-6.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,31,NA,-7,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,35,NA,-9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,38,NA,-14.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,39,NA,-7.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,2,NA,-7,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,8,NA,-8.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","8:40",13,13.3,26,8,NA,11,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,18,NA,-8.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,17,NA,-3.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Epinephelus","guttatus","Epinephelus guttatus",NA,19,NA,-3,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Epinephelus","guttatus","Epinephelus guttatus",NA,21,NA,-9.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Epinephelus","guttatus","Epinephelus guttatus",NA,22,NA,-9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Epinephelus","guttatus","Epinephelus guttatus",NA,36,NA,-2.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Haemulon","sciurus","Haemulon sciurus",NA,5,NA,-11.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Haemulon","sciurus","Haemulon sciurus",NA,11,NA,-3.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,6,NA,-4.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,9,NA,-10.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Muraena","lentiginosa","Muraena lentiginosa",NA,17,NA,-4,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,25,NA,-4,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,28,NA,-9.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,33,NA,-7,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,44,NA,-4.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,45,NA,-6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,40,NA,-8,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Scarus","coeruleus","Scarus coeruleus",NA,55,NA,-6.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Sparisoma","viride","Sparisoma viride",NA,5,NA,-6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",21,21.7,26,5,NA,10,"Sparisoma","viride","Sparisoma viride",NA,18,NA,-9.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","8:40",5,5.3,26,10,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,14,NA,-7,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","8:40",5,5.3,26,10,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,23,NA,-5.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","8:40",5,5.3,26,10,NA,2,"Epinephelus","guttatus","Epinephelus guttatus",NA,25,NA,-7.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","8:40",5,5.3,26,10,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,22,NA,-4,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","8:40",5,5.3,26,10,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,28,NA,-12,"Reserva - Control"
1,6,2015,NA,"Las Positas","Cerro prieto",NA,NA,NA,"Reserva",NA,NA,"Gonzalo Banda","8:40",5,5.3,26,10,NA,2,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,30,NA,-6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Haemulon","sciurus","Haemulon sciurus",NA,31,NA,35,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,65,NA,32.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,69,NA,30,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,70,NA,40,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,76,NA,17.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,79,NA,22.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,43,NA,57.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,47,NA,30,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Alexandra Smith","13:40",19,19.5,25,6,NA,7,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,49,NA,27.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diana Flores","6:50",27,27.2,27,4,NA,1,"Sparisoma","viride","Sparisoma viride",NA,49,NA,32.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,29,NA,25,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,40,NA,32.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Mugil","curema","Mugil curema",NA,47,NA,35,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Mugil","curema","Mugil curema",NA,51,NA,47.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Mugil","curema","Mugil curema",NA,60,NA,32.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,50,NA,27.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,51,NA,37.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,59,NA,37.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Scarus","coeruleus","Scarus coeruleus",NA,69,NA,25,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Scarus","coeruleus","Scarus coeruleus",NA,71,NA,12.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Scarus","coeruleus","Scarus coeruleus",NA,81,NA,32.5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Las cruces",NA,NA,NA,"Reserva",NA,NA,"Diego Undurraga","6:50",8,6.7,26,11,NA,4,"Scarus","coeruleus","Scarus coeruleus",NA,88,NA,35,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","15:20",19,20.2,26,5,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,43,NA,11,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","15:20",19,20.2,26,5,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,45,NA,17,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","15:20",19,20.2,26,5,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,52,NA,9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Caio Faro","15:20",19,20.2,26,5,NA,11,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,60,NA,11,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,33,NA,5,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,34,NA,11,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,40,NA,13,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,41,NA,15,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Bodianus","diplotaenia","Bodianus diplotaenia",NA,42,NA,9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,41,NA,9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Epinephelus","guttatus","Epinephelus guttatus",NA,46,NA,9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,18,NA,16,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,21,NA,10,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,24,NA,7,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,25,NA,13,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sciurus","Haemulon sciurus",NA,26,NA,8,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,35,NA,11,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,40,NA,21,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Muraena","lentiginosa","Muraena lentiginosa",NA,23,NA,11,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Muraena","lentiginosa","Muraena lentiginosa",NA,24,NA,20,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Muraena","lentiginosa","Muraena lentiginosa",NA,25,NA,9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Muraena","lentiginosa","Muraena lentiginosa",NA,32,NA,15,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,38,NA,6,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,47,NA,14,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,35,NA,18,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,42,NA,14,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,45,NA,15,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,47,NA,7,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,49,NA,11,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,51,NA,14,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","13:40",12,11.4,26,8,NA,4,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,53,NA,10,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,32,NA,15,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,41,NA,13,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,51,NA,13,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Diego Undurraga","6:50",7,6.9,25,7,NA,5,"Pseudobalistes","naufragium","Pseudobalistes naufragium",NA,43,NA,13,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Muraena","lentiginosa","Muraena lentiginosa",NA,28,NA,12,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Muraena","lentiginosa","Muraena lentiginosa",NA,30,NA,8,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Muraena","lentiginosa","Muraena lentiginosa",NA,33,NA,9,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,24,NA,15,"Reserva - Control"
1,6,2015,NA,"Las Positas","Popotla",NA,NA,NA,"Control",NA,NA,"Gonzalo Banda","10:20",5,4,25,3,NA,3,"Trachinotus","rhodopus","Trachinotus rhodopus",NA,39,NA,7,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,32,NA,13,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Cirrhitus","rivulatus","Cirrhitus rivulatus",NA,39,NA,11,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Epinephelus","guttatus","Epinephelus guttatus",NA,37,NA,10,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,26,NA,16,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,28,NA,11,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,32,NA,13,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Haemulon","sexfasciatum","Haemulon sexfasciatum",NA,36,NA,42,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Mycteroperca","rosacea","Mycteroperca rosacea",NA,56,NA,17,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,37,NA,13,"Reserva - Control"
1,6,2016,NA,"Las Positas","Calencho",NA,NA,NA,"Control",NA,NA,"Alexandra Smith","14:45",8,9.6,25,8,NA,5,"Ocyurus","chrysurus","Ocyurus chrysurus",NA,46,NA,10,"Reserva - Control"
